Iteration	Posterior	Likelihood	Prior	sigma2
25800	52.97476	49.92475	3.050003	0.006855888
25810	52.94162	49.6649	3.276717	0.00546516
25820	53.00356	49.95126	3.052305	0.006840121
25830	52.71264	49.42059	3.292048	0.005382013
25840	52.50256	49.4855	3.017056	0.007085527
25850	53.6193	50.4947	3.124598	0.006363079
25860	53.2222	49.96799	3.254206	0.00558958
25870	52.98296	49.93231	3.050654	0.006851424
25880	53.64168	50.44343	3.198254	0.005911248
25890	53.23573	50.16289	3.072832	0.006701147
25900	53.45446	50.22482	3.229635	0.005728624
25910	53.59056	50.38144	3.209115	0.005847388
25920	53.55475	50.44247	3.112276	0.00644197
25930	52.97957	49.92918	3.050384	0.006853275
25940	53.49998	50.39626	3.103718	0.006497339
25950	53.49998	50.39626	3.103718	0.006497339
25960	53.39538	50.15867	3.236712	0.005688227
25970	52.45287	49.43888	3.013983	0.007107334
25980	53.70439	50.53028	3.174106	0.00605573
25990	52.71245	49.42039	3.29206	0.005381951
26000	52.22191	48.9023	3.319618	0.005235658
26010	52.21145	48.8913	3.320149	0.005232877
26020	53.3798	50.29164	3.088161	0.006599211
26030	53.31924	50.23785	3.081385	0.006644075
26040	53.44079	50.34516	3.095629	0.00655011
26050	52.03595	48.70717	3.328781	0.0051879
26060	53.42149	50.18781	3.233677	0.005705517
26070	53.29093	50.04321	3.247721	0.005625949
26080	53.70868	50.54933	3.159355	0.006145718
26090	53.7022	50.54958	3.152618	0.006187264
26100	52.35333	49.34533	3.007996	0.007150015
26110	53.43528	50.34036	3.094922	0.006554744
26120	53.5735	50.36131	3.212186	0.005829463
26130	53.08939	49.82387	3.265519	0.005526704
26140	53.60295	50.39621	3.206743	0.005861279
26150	53.67858	50.53762	3.140954	0.006259852
26160	53.15318	50.08811	3.065071	0.006753359
26170	53.70903	50.54903	3.160003	0.006141735
26180	53.71008	50.54579	3.164297	0.006115422
26190	53.69697	50.54773	3.149241	0.00620819
26200	53.52314	50.41595	3.107184	0.006474857
26210	53.68091	50.53907	3.141836	0.006254336
26220	53.31567	50.23467	3.081002	0.006646618
26230	53.65655	50.4622	3.19435	0.005934366
26240	53.64679	50.51561	3.131178	0.006321346
26250	52.94955	49.90153	3.048024	0.00686947
26260	53.00756	49.95493	3.052628	0.006837911
26270	53.69935	50.52158	3.17777	0.006033581
26280	53.28415	50.20645	3.077692	0.006668655
26290	53.70553	50.53246	3.173067	0.006062024
26300	53.13585	49.87413	3.261718	0.005547748
26310	53.58973	50.38046	3.20927	0.005846485
26320	51.94629	48.61328	3.333008	0.005166022
26330	52.80393	49.76678	3.037158	0.006944517
26340	53.52161	50.41466	3.106949	0.006476377
26350	53.71005	50.54507	3.164981	0.006111241
26360	53.69139	50.50932	3.182074	0.00600767
26370	52.96705	49.69217	3.274875	0.005475237
26380	53.70821	50.53831	3.169902	0.006081238
26390	53.3435	50.10111	3.242382	0.005656064
26400	53.70793	50.53762	3.17031	0.006078756
26410	53.39372	50.30392	3.089801	0.006588391
26420	52.07789	48.75113	3.326763	0.00519838
26430	53.50049	50.27697	3.223518	0.005763777
26440	51.64332	48.67311	2.970214	0.007425327
26450	53.0757	50.01743	3.058278	0.006799389
26460	53.6699	50.53197	3.137928	0.006278823
26470	53.22873	50.15658	3.07215	0.00670572
26480	53.70458	50.53065	3.173933	0.006056777
26490	53.6791	50.49193	3.187176	0.005977092
26500	53.70405	50.52966	3.174391	0.006054003
26510	53.70921	50.54882	3.160386	0.006139383
26520	53.54312	50.32592	3.217204	0.005800282
26530	51.70524	48.73201	2.973236	0.007402921
26540	53.54111	50.3236	3.217519	0.005798458
26550	53.70933	50.54867	3.160652	0.006137749
26560	50.97807	48.03799	2.940076	0.00765252
26570	53.62235	50.49708	3.125275	0.006358777
26580	52.76833	49.7337	3.034632	0.006962082
26590	53.08781	50.0285	3.059312	0.00679236
26600	53.04423	49.77515	3.269076	0.005507082
26610	53.28836	50.04039	3.247973	0.00562453
26620	52.55416	49.53385	3.020312	0.007062495
26630	52.82133	49.78292	3.03841	0.00693583
26640	53.33847	50.255	3.083478	0.006630185
26650	52.17187	48.84973	3.322141	0.005222466
26660	53.38281	50.14468	3.238127	0.005680184
26670	53.42368	50.33023	3.093457	0.006564352
26680	53.70495	50.53135	3.173602	0.006058783
26690	52.891	49.61071	3.280291	0.005445662
26700	53.46987	50.24221	3.227655	0.005739979
26710	52.8422	49.80227	3.039927	0.006925318
26720	53.42278	50.32944	3.093344	0.00656509
26730	53.66922	50.53152	3.137707	0.006280211
26740	53.63473	50.50659	3.128147	0.006340539
26750	53.56334	50.44959	3.113746	0.006432507
26760	53.65862	50.46486	3.193765	0.005937841
26770	53.44674	50.35035	3.0964	0.00654506
26780	53.23531	49.9823	3.253007	0.005596287
26790	53.59916	50.47877	3.12039	0.006389915
26800	53.45471	50.35726	3.097445	0.006538221
26810	53.64655	50.44952	3.197028	0.005918496
26820	53.70885	50.54002	3.168836	0.006087724
26830	53.60187	50.48094	3.120932	0.006386452
26840	53.27191	50.02234	3.249567	0.00561557
26850	53.70987	50.5437	3.166166	0.006103999
26860	53.25934	50.00857	3.250765	0.005608849
26870	53.63263	50.50498	3.127642	0.006343739
26880	53.70311	50.5498	3.153315	0.006182952
26890	53.1081	50.04703	3.061066	0.006780458
26900	53.11608	50.05431	3.061764	0.006775727
26910	53.61014	50.4875	3.122631	0.006375609
26920	53.61008	50.48746	3.122619	0.006375684
26930	52.42296	49.11395	3.309005	0.005291519
26940	53.52643	50.41874	3.107694	0.006471555
26950	53.11749	50.0556	3.061888	0.006774887
26960	53.08258	50.02372	3.058864	0.006795403
26970	53.67875	50.49145	3.187306	0.005976317
26980	53.60633	50.48449	3.12184	0.006380655
26990	53.04152	49.77223	3.269285	0.005505929
27000	53.53685	50.31867	3.21818	0.005794624
27010	52.55074	49.24893	3.301801	0.005329776
27020	53.70994	50.5441	3.165838	0.006106005
27030	53.70854	50.54943	3.159104	0.006147261
27040	52.72188	49.69047	3.031404	0.006984595
27050	53.68708	50.50306	3.184017	0.005996008
27060	53.6721	50.48247	3.189627	0.005962465
27070	49.83198	46.93674	2.89524	0.008003436
27080	53.62982	50.50284	3.12698	0.006347942
27090	53.56321	50.44949	3.113723	0.006432654
27100	53.41201	50.32	3.092011	0.00657385
27110	53.59807	50.39037	3.207694	0.005855705
27120	52.39853	49.08819	3.310339	0.005284466
27130	53.46058	50.36236	3.098227	0.006533116
27140	53.67815	50.49063	3.187525	0.005975006
27150	49.08138	46.21225	2.869135	0.008215115
27160	53.70527	50.5501	3.155169	0.006171498
27170	53.31752	50.07246	3.245066	0.005640906
27180	52.83393	49.79461	3.039324	0.006929493
27190	52.20648	48.88608	3.320401	0.005231562
27200	53.42981	50.33558	3.094227	0.006559295
27210	53.34414	50.26003	3.084104	0.006626035
27220	53.55273	50.4408	3.111937	0.006444156
27230	53.54285	50.32561	3.217246	0.005800039
27240	53.61926	50.41587	3.203397	0.005880924
27250	53.71006	50.5451	3.164956	0.006111392
27260	53.54583	50.32906	3.216776	0.005802767
27270	53.69831	50.54828	3.150029	0.006203302
27280	53.60073	50.39355	3.207178	0.005858729
27290	53.70981	50.54772	3.162087	0.006128953
27300	53.4234	50.18996	3.233448	0.005706821
27310	53.39082	50.15359	3.237229	0.005685288
27320	53.15458	50.08938	3.065197	0.006752504
27330	53.51743	50.29633	3.221096	0.005777753
27340	52.74846	49.45868	3.289781	0.00539423
27350	53.70968	50.54805	3.161634	0.006131728
27360	50.16961	47.26188	2.907728	0.007904109
27370	53.50645	50.40178	3.104666	0.006491181
27380	52.60731	49.30883	3.298479	0.005347511
27390	51.16487	47.79904	3.365832	0.004999205
27400	53.3982	50.16181	3.23639	0.005690059
27410	53.70418	50.54999	3.154191	0.006177537
27420	52.39788	49.38723	3.010649	0.007131072
27430	53.70678	50.53502	3.171761	0.006069943
27440	53.70567	50.55012	3.155551	0.006169141
27450	53.7099	50.54387	3.166032	0.006104818
27460	51.81525	48.47626	3.338985	0.005135234
27470	53.22724	50.15524	3.072006	0.006706686
27480	53.52774	50.30817	3.219568	0.005786589
27490	53.54457	50.43398	3.110584	0.006452878
27500	53.68104	50.53915	3.141885	0.006254024
27510	53.70099	50.52429	3.176695	0.00604007
27520	53.33582	50.25264	3.083186	0.006632117
27530	53.64973	50.45353	3.196201	0.005923396
27540	51.77776	48.80093	2.976831	0.007376354
27550	50.71585	47.78669	2.929152	0.00773657
27560	53.3477	50.2632	3.0845	0.006623411
27570	53.38658	50.29763	3.088955	0.00659397
27580	53.70985	50.5436	3.166253	0.00610347
27590	53.68457	50.4995	3.185064	0.005989731
27600	53.64172	50.44348	3.198243	0.005911312
27610	52.5274	49.50878	3.018615	0.00707449
27620	53.61939	50.49478	3.124619	0.006362948
27630	53.65871	50.46497	3.19374	0.005937988
27640	53.71008	50.54603	3.16405	0.006116931
27650	53.65422	50.45923	3.194995	0.005930541
27660	53.63765	50.43842	3.199234	0.005905455
27670	53.70833	50.54956	3.158775	0.00614928
27680	52.56794	49.26714	3.3008	0.005335114
27690	53.45068	50.35376	3.096914	0.006541697
27700	52.18116	49.18305	2.998112	0.007221039
27710	53.70042	50.52335	3.177074	0.006037779
27720	53.62425	50.49855	3.125701	0.006356064
27730	53.663	50.52726	3.135749	0.006292522
27740	50.24101	47.33057	2.910438	0.007882719
27750	53.59548	50.47582	3.119663	0.00639456
27760	53.20955	50.13925	3.070304	0.006718105
27770	50.84994	47.91526	2.93468	0.007693917
27780	53.29469	50.04734	3.247351	0.00562803
27790	53.61515	50.41088	3.204267	0.005875807
27800	53.31105	50.06533	3.245721	0.005637213
27810	52.73764	49.70515	3.032491	0.006977004
27820	52.80819	49.52229	3.2859	0.005415204
27830	52.82236	49.78388	3.038485	0.006935312
27840	53.46796	50.24005	3.227904	0.005738549
27850	53.61479	50.49118	3.123619	0.00636931
27860	53.70414	50.54998	3.154153	0.00617777
27870	53.67172	50.48197	3.189751	0.005961725
27880	52.85882	49.57632	3.282504	0.005433624
27890	53.70754	50.54989	3.157649	0.006156211
27900	53.29406	50.21534	3.078721	0.006661802
27910	53.29885	50.21963	3.079221	0.006658467
27920	51.24046	48.28896	2.951504	0.007565564
27930	53.70925	50.54877	3.16048	0.006138805
27940	53.51641	50.29517	3.221244	0.005776898
27950	52.56681	49.26595	3.300866	0.005334764
27960	52.72793	49.69611	3.03182	0.006981686
27970	53.38709	50.14944	3.237648	0.005682903
27980	52.60678	49.58308	3.023704	0.007038579
27990	53.61936	50.49475	3.124611	0.006362999
28000	53.68364	50.4982	3.185439	0.005987486
28010	53.71006	50.54512	3.164937	0.006111508
28020	53.59032	50.38116	3.20916	0.005847127
28030	53.1234	49.86065	3.262752	0.005542019
28040	53.10273	50.04213	3.060599	0.006783623
28050	53.38757	50.14997	3.237595	0.005683209
28060	53.56147	50.34724	3.214235	0.005817531
28070	53.682	50.49592	3.186081	0.005983642
28080	53.32433	50.2424	3.081934	0.006640426
28090	53.17115	49.91243	3.258723	0.005564392
28100	53.6632	50.52739	3.135809	0.006292144
28110	49.83844	46.94297	2.895474	0.008001562
28120	53.40254	50.16664	3.235893	0.005692887
28130	52.6397	49.34316	3.296537	0.005357907
28140	53.05889	50.00203	3.056858	0.006809052
28150	53.10383	49.83948	3.264354	0.005533147
28160	52.96887	49.91933	3.049537	0.006859079
28170	52.63193	49.60658	3.025353	0.007026986
28180	51.82868	48.4903	3.338383	0.005138329
28190	53.52931	50.42116	3.108143	0.006468653
28200	51.58806	48.23921	3.34885	0.005084823
28210	53.4809	50.3799	3.101	0.00651502
28220	53.68344	50.54061	3.142834	0.006248093
28230	52.17964	48.85789	3.321752	0.005224498
28240	53.66883	50.47814	3.19069	0.00595613
28250	53.64635	50.51529	3.131062	0.006322079
28260	52.50678	49.48946	3.01732	0.007083658
28270	53.69891	50.52087	3.178039	0.006031956
28280	53.32398	50.07958	3.244407	0.005644623
28290	53.65625	50.52249	3.133763	0.006305029
28300	53.70871	50.53962	3.169093	0.006086158
28310	53.58004	50.46331	3.116731	0.006413339
28320	50.74887	47.81837	2.930503	0.007726127
28330	53.47279	50.24552	3.227272	0.005742175
28340	53.59089	50.47212	3.118772	0.00640026
28350	53.52481	50.41737	3.107443	0.006473181
28360	53.60634	50.4845	3.121843	0.006380635
28370	53.28723	50.03915	3.248083	0.00562391
28380	53.30825	50.22804	3.080212	0.006651874
28390	53.7033	50.52829	3.175004	0.006050293
28400	51.42414	48.4643	2.959843	0.007502736
28410	51.48494	48.52227	2.962671	0.007481544
28420	53.70839	50.53877	3.169624	0.006082933
28430	53.34439	50.26026	3.084132	0.00662585
28440	53.56745	50.35422	3.213228	0.005823391
28450	53.67066	50.53248	3.138179	0.006277245
28460	52.26607	49.26316	3.002917	0.007186425
28470	53.6361	50.50762	3.128476	0.006338449
28480	53.30704	50.06092	3.246123	0.005634944
28490	53.70958	50.54826	3.161317	0.006133672
28500	53.5415	50.43141	3.110085	0.006456102
28510	53.53562	50.42648	3.109141	0.006462201
28520	53.64396	50.44628	3.197685	0.005914611
28530	53.68672	50.54252	3.144202	0.006239552
28540	53.45266	50.2228	3.229862	0.005727323
28550	52.01989	48.69035	3.329547	0.00518393
28560	53.57265	50.36032	3.212333	0.005828607
28570	53.49063	50.26574	3.224882	0.005755918
28580	53.59566	50.47596	3.119697	0.006394341
28590	53.67668	50.48863	3.188052	0.00597186
28600	53.70054	50.52354	3.176999	0.006038233
28610	53.62445	50.42218	3.20227	0.005887555
28620	51.21497	48.2646	2.950369	0.00757415
28630	53.44162	50.34588	3.095735	0.006549411
28640	53.68671	50.50254	3.184175	0.005995061
28650	53.6308	50.50359	3.127211	0.006346474
28660	53.70618	50.55011	3.156069	0.006165948
28670	51.03329	47.66249	3.3708	0.004974431
28680	52.50929	49.49182	3.017478	0.007082543
28690	53.10502	50.04423	3.060799	0.006782271
28700	53.70236	50.54962	3.152737	0.006186527
28710	53.53235	50.42373	3.108621	0.006465559
28720	51.60435	48.63602	2.968334	0.007439302
28730	49.69212	46.8019	2.890212	0.008043773
28740	53.70521	50.5501	3.155108	0.006171876
28750	53.46807	50.24018	3.227889	0.005738635
28760	52.54781	49.24584	3.30197	0.005328875
28770	53.46393	50.2355	3.228426	0.005735555
28780	53.67777	50.4901	3.187664	0.005974178
28790	52.92009	49.64184	3.278252	0.00545678
28800	52.97007	49.69541	3.274654	0.005476446
28810	52.25087	49.24882	3.002047	0.00719268
28820	53.05203	49.78356	3.26847	0.005510419
28830	53.70999	50.54451	3.165487	0.006108146
28840	52.56946	49.54817	3.021291	0.007055589
28850	53.70949	50.54842	3.161069	0.006135194
28860	53.70442	50.55002	3.154399	0.006176248
28870	53.70446	50.55003	3.154431	0.006176051
28880	53.39317	50.15621	3.236962	0.005686803
28890	53.70744	50.53646	3.170973	0.006074728
28900	53.70867	50.5395	3.16917	0.00608569
28910	53.70952	50.54838	3.161137	0.006134775
28920	53.69875	50.54845	3.150302	0.006201608
28930	53.61557	50.49179	3.123787	0.006368243
28940	53.69759	50.51877	3.178828	0.006027197
28950	52.51362	49.20968	3.303935	0.005318416
28960	53.71007	50.54542	3.164659	0.006113207
28970	53.21648	49.96176	3.254723	0.00558669
28980	53.2615	50.18611	3.075387	0.006684043
28990	53.18588	49.92843	3.257443	0.005571516
29000	53.58211	50.46499	3.117112	0.006410892
29010	51.88949	48.90699	2.982497	0.007334679
29020	53.39564	50.15895	3.236683	0.005688394
29030	53.58533	50.37525	3.21008	0.005841753
29040	53.61138	50.40634	3.205048	0.005871221
29050	52.6062	49.58253	3.023666	0.007038847
29060	53.52663	50.30689	3.219734	0.005785624
29070	53.36171	50.27563	3.086077	0.006612972
29080	52.76398	49.72965	3.034326	0.00696421
29090	53.18133	50.11368	3.06765	0.00673596
29100	53.57809	50.36671	3.211379	0.005834165
29110	53.65388	50.52078	3.133094	0.006309248
29120	53.55544	50.34021	3.21523	0.005811743
29130	53.48498	50.25934	3.225648	0.005751508
29140	53.64422	50.4466	3.19762	0.005914995
29150	53.66845	50.47764	3.19081	0.00595541
29160	51.12373	47.75633	3.367399	0.004991375
29170	53.6859	50.50139	3.184514	0.005993026
29180	53.39908	50.16279	3.236289	0.005690631
29190	53.53451	50.31597	3.21854	0.005792536
29200	53.62871	50.50199	3.126722	0.006349579
29210	52.10424	49.11038	2.993867	0.007251758
29220	53.09335	49.82815	3.265201	0.005528461
29230	53.7063	50.53403	3.172279	0.006066801
29240	53.7092	50.54105	3.168144	0.006091938
29250	52.49664	49.19174	3.3049	0.005313289
29260	52.35193	49.34402	3.007914	0.007150605
29270	53.70814	50.53813	3.170008	0.006080593
29280	53.70487	50.5312	3.173676	0.006058332
29290	53.31998	50.23851	3.081465	0.006643546
29300	53.69764	50.51884	3.178801	0.006027361
29310	53.17793	49.91979	3.258136	0.005567658
29320	53.41912	50.32623	3.092888	0.006568084
29330	53.70668	50.55007	3.156616	0.006162571
29340	53.0053	49.95285	3.052445	0.006839164
29350	53.71008	50.54571	3.164371	0.006114966
29360	53.68399	50.54094	3.143059	0.006246688
29370	53.70446	50.55003	3.154428	0.00617607
29380	53.21908	49.96459	3.254489	0.005588002
29390	52.88305	49.6022	3.280843	0.00544266
29400	53.64475	50.5141	3.130646	0.006324714
29410	53.60814	50.48592	3.122214	0.006378268
29420	53.68691	50.50283	3.184088	0.005995581
29430	53.61402	50.40951	3.204504	0.005874415
29440	52.79149	49.75522	3.03627	0.00695069
29450	53.55228	50.33654	3.215744	0.005808757
29460	53.66405	50.52798	3.136068	0.006290513
29470	53.25663	50.18173	3.074899	0.006687307
29480	53.24078	50.16746	3.073328	0.006697823
29490	52.78405	49.49657	3.287484	0.005406633
29500	52.62648	49.60149	3.024994	0.007029508
29510	53.34785	50.26333	3.084517	0.006623299
29520	53.565	50.35135	3.213643	0.005820973
29530	52.59836	49.29935	3.29901	0.005344672
29540	53.59726	50.47725	3.120012	0.006392327
29550	53.31948	50.23807	3.081411	0.0066439
29560	53.08787	49.82223	3.265641	0.00552603
29570	53.42542	50.19222	3.233207	0.005708199
29580	52.79954	49.51307	3.28647	0.005412116
29590	53.69094	50.54483	3.146105	0.006227689
29600	53.18582	49.92837	3.257448	0.005571488
29610	53.64729	50.51598	3.131309	0.006320518
29620	51.54542	48.5799	2.965521	0.007460256
29630	53.58047	50.36951	3.210956	0.005836636
29640	53.58857	50.37909	3.209484	0.005845235
29650	48.2525	45.41006	2.842442	0.008437355
29660	53.61311	50.48985	3.123258	0.006371609
29670	53.66793	50.47696	3.190975	0.005954433
29680	53.70481	50.53108	3.173729	0.006058011
29690	53.17026	49.91147	3.258799	0.005563967
29700	52.59557	49.2964	3.299176	0.005343789
29710	53.6633	50.52746	3.135838	0.006291958
29720	53.69809	50.54819	3.149897	0.006204121
29730	49.7061	46.29115	3.414943	0.004759616
29740	53.70223	50.54959	3.152642	0.006187113
29750	52.81152	49.52584	3.28568	0.005416398
29760	53.68539	50.54175	3.143635	0.006243091
29770	53.57629	50.36459	3.211697	0.005832311
29780	53.63942	50.44061	3.198808	0.005907972
29790	52.80298	49.51673	3.286244	0.005413341
29800	53.11394	49.85041	3.26353	0.005537709
29810	53.01721	49.74607	3.271144	0.005495705
29820	53.47236	50.24503	3.227328	0.005741854
29830	53.584	50.46653	3.117465	0.006408631
29840	53.58777	50.37814	3.209631	0.005844372
29850	53.28631	50.03813	3.248174	0.005623402
29860	51.80505	48.82685	2.978201	0.007366259
29870	53.33226	50.08871	3.243555	0.005649436
29880	53.39302	50.3033	3.089718	0.006588943
29890	53.6113	50.48842	3.122876	0.006374048
29900	53.56085	50.44753	3.113315	0.006435281
29910	53.23934	50.16616	3.073186	0.006698771
29920	53.58333	50.46599	3.11734	0.006409433
29930	53.33753	50.25415	3.083374	0.006630876
29940	53.54574	50.32895	3.21679	0.005802681
29950	53.67996	50.4931	3.186858	0.005978993
29960	53.61679	50.41287	3.203922	0.005877833
29970	52.319	49.00441	3.314594	0.00526203
29980	53.71007	50.54525	3.164815	0.006112254
29990	53.30206	50.2225	3.079558	0.006656227
30000	53.70849	50.53902	3.169468	0.006083882
30010	53.40515	50.16956	3.235591	0.005694604
30020	53.60011	50.39281	3.207299	0.005858021
30030	53.44589	50.21518	3.23071	0.005722468
30040	53.65172	50.45604	3.195674	0.005926519
30050	53.08882	50.02942	3.059398	0.006791775
30060	53.63895	50.50977	3.129178	0.006334006
30070	53.57039	50.4554	3.114984	0.006424552
30080	53.37531	50.13635	3.238958	0.005675464
30090	53.70988	50.54376	3.16612	0.006104284
30100	51.54811	48.19758	3.350527	0.005076307
30110	53.70684	50.53516	3.171685	0.006070408
30120	52.84104	49.8012	3.039842	0.006925903
30130	53.31386	50.06842	3.245437	0.005638811
30140	53.59604	50.38796	3.208082	0.005853437
30150	53.70925	50.54123	3.168022	0.006092682
30160	53.5697	50.45483	3.114861	0.00642534
30170	53.67734	50.48952	3.187818	0.005973257
30180	53.67189	50.5333	3.138591	0.006274662
30190	53.69719	50.54782	3.149372	0.00620738
30200	53.35988	50.11924	3.240639	0.005665931
30210	52.9018	49.85744	3.044358	0.006894695
30220	52.76371	49.7294	3.034307	0.006964342
30230	53.58199	50.4649	3.11709	0.006411031
30240	53.48226	50.25624	3.226015	0.0057494
30250	52.97123	49.92151	3.049724	0.006857799
30260	52.03608	48.70731	3.328775	0.005187933
30270	53.03057	49.97606	3.054505	0.006825092
30280	53.55238	50.4405	3.111878	0.006444537
30290	53.31567	50.07042	3.245254	0.005639844
30300	53.50159	50.27822	3.223364	0.005764664
30310	51.04232	47.67186	3.370463	0.004976108
30320	52.90828	49.86343	3.04485	0.006891308
30330	53.71008	50.54581	3.16427	0.006115586
30340	51.80762	48.4683	3.339326	0.005133485
30350	53.70981	50.5434	3.166409	0.006102517
30360	53.3907	50.30126	3.089442	0.006590756
30370	53.70522	50.53186	3.17336	0.006060244
30380	52.62874	49.33155	3.297197	0.005354371
30390	53.25292	50.1784	3.074529	0.006689781
30400	53.61401	50.40951	3.204504	0.005874413
30410	53.66819	50.53082	3.137372	0.006282316
30420	53.35237	50.26734	3.085022	0.006619955
30430	53.64854	50.45203	3.196513	0.005921546
30440	50.66121	47.73428	2.926933	0.00775376
30450	53.61213	50.48908	3.123051	0.006372928
30460	52.86275	49.82131	3.041438	0.00691486
30470	53.50729	50.28473	3.222558	0.005769311
30480	53.0306	49.76047	3.270124	0.005501312
30490	53.40424	50.31317	3.091064	0.006580076
30500	53.63051	50.50337	3.127143	0.006346906
30510	53.65797	50.52371	3.134256	0.006301924
30520	53.39721	50.307	3.090218	0.006585645
30530	53.10292	50.0423	3.060616	0.006783511
30540	52.99978	49.72733	3.272455	0.0054885
30550	53.628	50.42652	3.201479	0.005892211
30560	53.09831	50.03809	3.060216	0.006786221
30570	53.70258	50.54968	3.152905	0.006185488
30580	53.21404	49.95909	3.254944	0.005585457
30590	53.60004	50.39272	3.207313	0.005857936
30600	53.39707	50.30687	3.090201	0.006585757
30610	53.11498	50.05331	3.061668	0.006776378
30620	52.86431	49.82276	3.041553	0.006914061
30630	53.62044	50.4173	3.203144	0.00588241
30640	53.66451	50.5283	3.13621	0.006289622
30650	53.6959	50.54726	3.148643	0.006211907
30660	53.28125	50.03258	3.248666	0.005620634
30670	53.27453	50.19783	3.076707	0.00667523
30680	53.61484	50.4105	3.204333	0.00587542
30690	53.6363	50.50777	3.128526	0.006338137
30700	52.8813	49.60033	3.280964	0.005442002
30710	53.68818	50.50463	3.183542	0.005998855
30720	53.54413	50.43362	3.110513	0.006453337
30730	52.40688	49.39569	3.01119	0.007127213
30740	53.43208	50.33757	3.094515	0.00655741
30750	50.75192	47.82129	2.930628	0.007725161
30760	53.45822	50.36031	3.097911	0.006535175
30770	53.01268	49.74119	3.271486	0.005493822
30780	53.70983	50.54768	3.162148	0.006128574
30790	52.03285	48.70392	3.328929	0.005187133
30800	53.71008	50.54577	3.16431	0.006115341
30810	53.69037	50.54453	3.145837	0.00622936
30820	51.86058	48.87956	2.981015	0.007345553
30830	53.70059	50.54911	3.151487	0.006194263
30840	52.92964	49.88315	3.046482	0.006880069
30850	52.83787	49.79826	3.039611	0.006927507
30860	53.67934	50.5381	3.141239	0.006258069
30870	53.4708	50.24326	3.227534	0.005740676
30880	53.04634	49.99053	3.055809	0.006816197
30890	53.70832	50.53857	3.169743	0.006082205
30900	53.56506	50.35143	3.213632	0.005821036
30910	53.70785	50.53742	3.170429	0.006078034
30920	53.38927	50.15187	3.237403	0.005684296
30930	53.68036	50.53873	3.141626	0.006255648
30940	53.52356	50.41631	3.107249	0.006474437
30950	51.60436	48.63603	2.968334	0.007439297
30960	52.83549	49.79605	3.039437	0.006928709
30970	51.22139	48.27073	2.950655	0.007571991
30980	52.80951	49.5237	3.285812	0.005415678
30990	53.39107	50.15387	3.237201	0.005685448
31000	53.70968	50.54805	3.161637	0.006131711
31010	52.45104	49.43717	3.013871	0.007108129
31020	53.68156	50.53947	3.142087	0.006252763
31030	53.38961	50.15224	3.237365	0.005684513
31040	53.48807	50.38606	3.102009	0.006508453
31050	52.24226	49.2407	3.001556	0.007196212
31060	51.19042	48.24113	2.949282	0.00758239
31070	53.70584	50.55012	3.15572	0.006168098
31080	53.69427	50.5465	3.147764	0.00621737
31090	52.06953	49.07755	2.991982	0.007265436
31100	52.03671	49.04649	2.990218	0.007278267
31110	53.68472	50.49971	3.185004	0.005990089
31120	53.69901	50.54855	3.150462	0.006200614
31130	53.69811	50.51959	3.178524	0.006029031
31140	53.66902	50.53138	3.137641	0.006280628
31150	53.53865	50.32075	3.217902	0.005796237
31160	53.69522	50.51507	3.180152	0.006019228
31170	53.44528	50.34907	3.096209	0.006546308
31180	53.58432	50.37405	3.210263	0.005840681
31190	51.74642	48.77115	2.97527	0.007387881
31200	52.52335	49.50499	3.01836	0.007076294
31210	53.26036	50.00969	3.250668	0.005609392
31220	52.41129	49.10165	3.309644	0.005288141
31230	53.63286	50.43249	3.200366	0.005898772
31240	53.65086	50.45495	3.195903	0.005925158
31250	53.39375	50.30394	3.089804	0.006588372
31260	53.70704	50.55001	3.157024	0.006160057
31270	53.70692	50.55003	3.156884	0.006160926
31280	53.48871	50.26357	3.225143	0.005754414
31290	53.46833	50.36906	3.09927	0.006526299
31300	53.57366	50.45809	3.115568	0.006420796
31310	53.29192	50.21343	3.078498	0.006663288
31320	53.70989	50.54744	3.16245	0.006126724
31330	52.95944	49.91065	3.048796	0.006864163
31340	53.63665	50.43718	3.199474	0.005904038
31350	53.06936	49.80225	3.267112	0.005517904
31360	53.55757	50.34269	3.214881	0.00581377
31370	53.63482	50.50666	3.128168	0.006340402
31380	53.6934	50.51231	3.181091	0.006013574
31390	53.69919	50.52132	3.177867	0.006032992
31400	53.54877	50.43749	3.111277	0.006448413
31410	52.39712	49.38651	3.010603	0.007131398
31420	51.47225	48.51017	2.962078	0.007485985
31430	53.5613	50.44791	3.113393	0.006434776
31440	53.422	50.18838	3.233616	0.005705866
31450	53.65496	50.46016	3.194794	0.005931735
31460	53.58109	50.37024	3.210846	0.005837281
31470	53.67938	50.49231	3.187075	0.005977701
31480	53.309	50.06308	3.245926	0.005636055
31490	50.356	47.44114	2.914856	0.00784797
31500	52.33225	49.3255	3.006755	0.007158893
31510	53.70052	50.52351	3.177012	0.006038158
31520	51.19656	48.24701	2.949554	0.007580329
31530	53.27856	50.20144	3.077119	0.006672482
31540	53.70711	50.53573	3.171376	0.006072281
31550	53.70878	50.54925	3.159526	0.006144666
31560	51.95027	48.96462	2.985648	0.007311606
31570	53.53623	50.42699	3.109237	0.006461581
31580	53.61272	50.40795	3.204772	0.005872841
31590	51.63441	48.28753	3.346885	0.005094826
31600	52.6551	49.62821	3.026887	0.00701621
31610	53.69968	50.52212	3.177558	0.006034859
