Iteration	Posterior	Likelihood	Prior	sigma2
25820	53.17712	50.10986	3.06726	0.006738589
25830	53.30826	50.06226	3.246001	0.005635635
25840	53.64589	50.44869	3.197197	0.005917496
25850	53.69896	50.52095	3.178011	0.006032125
25860	53.70382	50.52924	3.174581	0.006052849
25870	53.57433	50.45864	3.115689	0.00642002
25880	53.04577	49.77681	3.268956	0.005507739
25890	53.57167	50.45646	3.115213	0.006423079
25900	53.70871	50.54931	3.159399	0.00614545
25910	53.28981	50.04198	3.24783	0.005625333
25920	53.65542	50.46075	3.194666	0.005932494
25930	52.63431	49.6088	3.025509	0.007025885
25940	51.97965	48.99246	2.987189	0.007300347
25950	52.60177	49.30297	3.298808	0.005345753
25960	53.53635	50.3181	3.218257	0.005794178
25970	53.39686	50.16032	3.236543	0.005689187
25980	53.70738	50.54993	3.157444	0.006157471
25990	53.51463	50.29313	3.221502	0.005775406
26000	52.26467	49.26184	3.002836	0.007187002
26010	52.53775	49.51848	3.019269	0.007069863
26020	52.70153	49.67152	3.030013	0.006994316
26030	53.54761	50.33112	3.216494	0.005804404
26040	53.35379	50.1125	3.241292	0.005662235
26050	53.5872	50.37746	3.209737	0.005843757
26060	53.68087	50.49436	3.186514	0.00598105
26070	53.65364	50.52062	3.13303	0.006309655
26080	53.05956	50.00264	3.056914	0.00680867
26090	53.06621	49.79885	3.267361	0.005516536
26100	53.54362	50.43319	3.110431	0.006453871
26110	53.65742	50.52332	3.134097	0.006302922
26120	53.6954	50.54704	3.148369	0.006213607
26130	53.53744	50.42801	3.109431	0.006460323
26140	53.4506	50.22048	3.230122	0.005725837
26150	53.70025	50.54899	3.151256	0.006195695
26160	52.35175	49.0389	3.312857	0.005271174
26170	53.68711	50.50311	3.184003	0.005996092
26180	53.70879	50.53985	3.168947	0.006087049
26190	53.40138	50.16536	3.236026	0.005692132
26200	53.46537	50.3665	3.09887	0.00652891
26210	53.70617	50.53375	3.172422	0.006065936
26220	53.2262	50.1543	3.071905	0.006707364
26230	53.55126	50.33536	3.215908	0.005807805
26240	50.51979	47.59852	2.921271	0.007797784
26250	53.36238	50.27623	3.086154	0.006612466
26260	53.67734	50.48952	3.187819	0.00597325
26270	53.46684	50.36777	3.099068	0.006527618
26280	53.59848	50.39087	3.207614	0.005856172
26290	53.0184	49.74735	3.271053	0.005496203
26300	53.59395	50.47459	3.119363	0.006396476
26310	53.37	50.28297	3.087025	0.00660671
26320	52.95949	49.91069	3.0488	0.006864141
26330	53.62946	50.50257	3.126898	0.006348465
26340	53.6737	50.53449	3.139208	0.006270791
26350	52.74323	49.71035	3.032879	0.0069743
26360	52.46473	49.45002	3.014712	0.00710216
26370	53.68716	50.50318	3.183982	0.005996216
26380	53.67628	50.48809	3.188193	0.005971018
26390	53.60921	50.40372	3.205492	0.005868612
26400	53.52529	50.30535	3.219935	0.005784464
26410	52.87399	49.59253	3.281467	0.005439265
26420	53.43286	50.33824	3.094613	0.006556767
26430	53.43286	50.33824	3.094613	0.006556767
26440	52.52472	49.22142	3.303301	0.005321791
26450	53.38804	50.1505	3.237542	0.005683508
26460	51.84689	48.86657	2.980318	0.007350678
26470	53.64933	50.51748	3.131853	0.006317084
26480	53.28362	50.03518	3.248436	0.00562193
26490	53.70382	50.54993	3.153886	0.006179424
26500	53.48891	50.38678	3.102128	0.006507678
26510	53.44931	50.35258	3.096735	0.006542865
26520	50.81151	47.43262	3.378886	0.004934368
26530	53.70924	50.54879	3.160444	0.006139026
26540	53.13471	49.8729	3.261813	0.005547223
26550	53.28208	50.03349	3.248585	0.005621088
26560	53.34528	50.26105	3.084231	0.006625191
26570	53.70814	50.54966	3.158482	0.006151086
26580	52.99194	49.94057	3.051371	0.006846513
26590	53.70246	50.54965	3.152813	0.006186054
26600	53.69353	50.5125	3.181029	0.006013947
26610	53.3818	50.29341	3.088394	0.00659767
26620	52.43846	49.13031	3.308152	0.005296037
26630	51.249	48.29711	2.951885	0.007562682
26640	53.48334	50.382	3.101343	0.006512791
26650	50.5752	47.65173	2.923475	0.007780615
26660	53.68888	50.50565	3.183229	0.006000732
26670	52.94204	49.8946	3.047439	0.006873484
26680	53.35372	50.11243	3.241299	0.005662197
26690	53.67586	50.48752	3.188341	0.005970134
26700	53.7027	50.54971	3.153	0.006184901
26710	53.69679	50.51749	3.179291	0.006024408
26720	51.84349	48.86335	2.980145	0.007351948
26730	52.44122	49.13322	3.307999	0.005296845
26740	52.84705	49.56375	3.283303	0.005429285
26750	53.58816	50.3786	3.20956	0.005844792
26760	52.94219	49.89473	3.047451	0.006873404
26770	52.70905	49.41677	3.292273	0.005380802
26780	53.15121	49.89079	3.260427	0.005554919
26790	53.13622	50.07268	3.063546	0.00676366
26800	53.61656	50.41259	3.203971	0.005877546
26810	53.70393	50.52943	3.174493	0.006053383
26820	53.3291	50.24664	3.082451	0.006636997
26830	50.93898	48.00056	2.938418	0.007665219
26840	52.14764	48.82429	3.323347	0.005216172
26850	52.86607	49.58405	3.28201	0.00543631
26860	53.31372	50.06827	3.245451	0.005638732
26870	49.14148	46.27033	2.871151	0.008198571
26880	53.68078	50.539	3.141789	0.00625463
26890	52.71368	49.4217	3.291983	0.005382365
26900	53.6845	50.49941	3.185093	0.005989559
26910	53.67938	50.4923	3.187076	0.005977693
26920	53.63709	50.50837	3.12872	0.006336904
26930	53.3328	50.0893	3.243499	0.005649752
26940	53.25505	50.18031	3.074741	0.006688363
26950	53.57173	50.4565	3.115222	0.006423019
26960	53.16772	49.9087	3.259018	0.005562747
26970	53.66726	50.53019	3.137073	0.006284194
26980	53.70758	50.54988	3.157707	0.006155852
26990	53.01616	49.74494	3.271223	0.005495269
27000	53.70406	50.52968	3.174382	0.006054057
27010	53.30696	50.22689	3.080076	0.00665278
27020	53.62148	50.41856	3.202919	0.005883733
27030	53.57527	50.45941	3.115859	0.006418928
27040	53.48068	50.37971	3.10097	0.006515219
27050	53.70804	50.54971	3.158329	0.006152028
27060	53.34005	50.2564	3.083651	0.006629036
27070	53.61195	50.48894	3.123013	0.006373173
27080	53.51279	50.40718	3.10561	0.006485055
27090	52.6549	49.62803	3.026874	0.007016303
27100	53.69123	50.54498	3.146246	0.006226813
27110	53.21851	50.14735	3.071162	0.006712345
27120	53.46559	50.23738	3.228211	0.00573679
27130	53.62565	50.42365	3.202004	0.005889122
27140	53.7067	50.55006	3.156636	0.006162453
27150	53.63726	50.5085	3.12876	0.006336652
27160	53.66969	50.47927	3.190416	0.00595776
27170	53.00008	49.72765	3.272433	0.005488624
27180	53.6935	50.54613	3.147366	0.00621984
27190	53.27483	50.1981	3.076737	0.006675026
27200	53.11425	50.05265	3.061604	0.006776811
27210	53.69629	50.54743	3.148854	0.006210593
27220	51.99237	48.66152	3.33085	0.00517718
27230	53.70925	50.54878	3.160476	0.006138833
27240	53.71008	50.5457	3.164384	0.006114888
27250	52.93966	49.89241	3.047256	0.006874747
27260	53.69815	50.54822	3.149937	0.006203871
27270	53.58205	50.46495	3.117101	0.006410963
27280	53.59839	50.39076	3.207631	0.005856073
27290	53.26125	50.18589	3.075362	0.00668421
27300	53.5779	50.46156	3.116338	0.006415858
27310	53.46845	50.24061	3.22784	0.005738917
27320	53.06134	49.7936	3.267743	0.005514427
27330	53.5894	50.47092	3.118486	0.006402089
27340	53.37904	50.29096	3.088071	0.006599802
27350	53.62446	50.49871	3.125748	0.006355765
27360	52.55325	49.53299	3.020254	0.007062906
27370	53.52322	50.41603	3.107198	0.00647477
27380	53.57988	50.46318	3.116701	0.006413529
27390	53.47451	50.24747	3.227046	0.005743478
27400	53.37571	50.28803	3.087685	0.006602351
27410	53.70463	50.55005	3.154582	0.006175123
27420	53.41422	50.17968	3.234536	0.005700619
27430	53.69944	50.52173	3.17771	0.006033941
27440	52.2515	49.24942	3.002083	0.00719242
27450	53.43511	50.20307	3.232037	0.005714882
27460	53.49683	50.39357	3.103262	0.006500302
27470	53.70567	50.55012	3.15555	0.006169145
27480	53.25066	49.99908	3.251581	0.005604273
27490	53.59891	50.39138	3.20753	0.005856664
27500	53.2361	50.16323	3.072869	0.0067009
27510	52.51666	49.49872	3.017939	0.007079274
27520	50.70254	47.77393	2.92861	0.007740768
27530	53.21229	50.14173	3.070566	0.006716347
27540	53.50459	50.40019	3.104392	0.006492961
27550	53.55975	50.44662	3.113127	0.006436492
27560	53.51114	50.28914	3.222006	0.005772494
27570	53.59585	50.38773	3.208119	0.005853217
27580	53.69476	50.51436	3.180396	0.006017759
27590	53.70863	50.54937	3.159265	0.006146272
27600	53.70927	50.54129	3.167983	0.006092919
27610	53.69951	50.54873	3.15078	0.006198641
27620	53.64169	50.51183	3.129864	0.006329662
27630	50.66338	47.73636	2.92702	0.00775308
27640	52.59332	49.57049	3.022829	0.007044742
27650	53.59154	50.38261	3.208932	0.00584846
27660	52.93088	49.8843	3.046577	0.006879412
27670	52.63555	49.60996	3.025591	0.00702531
27680	53.28785	50.03983	3.248023	0.00562425
27690	53.4838	50.25799	3.225808	0.005750588
27700	53.60911	50.48669	3.122417	0.006376975
27710	53.56348	50.34958	3.213898	0.005819487
27720	53.22148	50.15003	3.071448	0.006710425
27730	53.63873	50.50961	3.129123	0.006334354
27740	53.69806	50.54818	3.149882	0.00620421
27750	53.63905	50.44016	3.198896	0.005907449
27760	51.66805	48.32261	3.345444	0.005102173
27770	51.70841	48.73502	2.973392	0.007401768
27780	53.7007	50.5238	3.176894	0.006038869
27790	53.51597	50.29467	3.221307	0.00577653
27800	53.52549	50.41795	3.107548	0.006472498
27810	52.60493	49.30631	3.298621	0.005346754
27820	52.80185	49.51553	3.286318	0.005412939
27830	53.14617	49.88532	3.260852	0.005552554
27840	51.62046	48.65135	2.969109	0.007433536
27850	52.51597	49.49807	3.017896	0.007079581
27860	53.70206	50.54954	3.152516	0.006187891
27870	53.24805	49.99622	3.251826	0.005602901
27880	53.63221	50.50466	3.127542	0.006344372
27890	53.46285	50.36432	3.09853	0.006531132
27900	52.18404	49.18577	2.998272	0.007219878
27910	51.32217	47.96246	3.359709	0.005029907
27920	53.51227	50.40674	3.105533	0.006485557
27930	53.10142	49.83687	3.26455	0.005532062
27940	51.13856	47.77173	3.366835	0.00499419
27950	53.71007	50.54633	3.163736	0.006118854
27960	53.5741	50.45845	3.115648	0.006420286
27970	53.31995	50.23849	3.081462	0.006643567
27980	53.71003	50.54674	3.163294	0.006121555
27990	53.45775	50.22853	3.229218	0.005731017
28000	53.29717	50.05006	3.247106	0.005629409
28010	53.53359	50.42477	3.108817	0.006464291
28020	52.1886	48.8673	3.321302	0.005226849
28030	53.70967	50.54808	3.161596	0.006131958
28040	53.55702	50.34204	3.214972	0.005813243
28050	53.68	50.49315	3.186844	0.005979076
28060	53.63035	50.42941	3.200944	0.005895364
28070	53.34515	50.10294	3.242208	0.005657048
28080	51.34217	47.98325	3.358916	0.0050339
28090	53.27406	50.1974	3.076658	0.006675555
28100	53.53092	50.31183	3.219087	0.005789369
28110	53.62485	50.49902	3.125838	0.006355196
28120	53.69527	50.54697	3.148297	0.006214056
28130	52.43663	49.42364	3.012991	0.007114387
28140	52.39122	49.38097	3.01025	0.00713392
28150	53.07263	49.80577	3.266854	0.005519329
28160	53.70121	50.5493	3.151907	0.00619166
28170	53.70708	50.53567	3.17141	0.006072076
28180	52.92262	49.64455	3.278072	0.005457759
28190	53.23286	50.16031	3.072552	0.006703025
28200	52.7707	49.7359	3.034799	0.006960922
28210	53.7088	50.54924	3.159555	0.006144486
28220	53.49211	50.26744	3.224678	0.005757092
28230	53.70355	50.52875	3.174802	0.006051516
28240	53.59866	50.47837	3.120289	0.006390557
28250	51.95064	48.96498	2.985667	0.007311464
28260	53.1104	49.84658	3.263819	0.005536106
28270	52.85996	49.81873	3.041232	0.006916283
28280	53.53263	50.42397	3.108666	0.006465271
28290	52.55156	49.24981	3.301753	0.005330031
28300	53.52347	50.41623	3.107235	0.006474529
28310	50.51047	47.58957	2.920902	0.007800664
28320	53.67041	50.53231	3.138096	0.006277766
28330	53.68592	50.54206	3.14386	0.006241686
28340	52.75022	49.46055	3.289669	0.005394835
28350	52.91784	49.63943	3.278411	0.005455911
28360	53.71005	50.54505	3.164999	0.006111132
28370	52.95806	49.90937	3.048688	0.006864906
28380	53.51339	50.40769	3.105701	0.006484465
28390	53.55943	50.34485	3.214574	0.005815557
28400	53.70967	50.54809	3.161581	0.006132053
28410	53.66842	50.4776	3.190822	0.005955342
28420	53.70953	50.54835	3.161182	0.006134502
28430	52.93576	49.65862	3.277137	0.005462865
28440	52.587	49.56458	3.02242	0.007047625
28450	53.63127	50.50395	3.127321	0.006345774
28460	53.64138	50.44305	3.198328	0.00591081
28470	53.60992	50.40457	3.205348	0.005869461
28480	53.57741	50.36592	3.211499	0.005833467
28490	53.04688	49.77801	3.26887	0.005508214
28500	53.67546	50.48697	3.188483	0.005969286
28510	53.12439	49.86172	3.26267	0.005542471
28520	53.29973	50.22041	3.079313	0.006657857
28530	52.92137	49.87553	3.045848	0.006884432
28540	53.65897	50.4653	3.193668	0.005938419
28550	53.02597	49.75549	3.270478	0.005499367
28560	53.68435	50.4992	3.185152	0.005989204
28570	53.41726	50.3246	3.092658	0.0065696
28580	53.66684	50.5299	3.136938	0.006285039
28590	52.33162	49.3249	3.006718	0.00715916
28600	53.60218	50.48119	3.120995	0.006386049
28610	50.53817	47.61617	2.922	0.007792101
28620	53.45872	50.36074	3.097977	0.006534744
28630	52.77571	49.74055	3.035151	0.006958466
28640	51.79722	48.45743	3.33979	0.005131102
28650	51.80784	48.46852	3.339316	0.005133534
28660	53.69478	50.54675	3.148034	0.006215689
28670	53.28066	50.20332	3.077333	0.006671049
28680	52.65982	49.63262	3.027202	0.007014001
28690	52.9197	49.64142	3.27828	0.005456628
28700	53.47603	50.3757	3.100325	0.006519421
28710	53.59722	50.47721	3.120004	0.006392379
28720	52.77396	49.48582	3.28814	0.005403087
28730	53.56777	50.45325	3.114521	0.006427524
28740	53.63882	50.50968	3.129146	0.006334205
28750	53.34406	50.10174	3.242323	0.005656399
28760	53.4162	50.1819	3.234302	0.005701951
28770	53.34218	50.25829	3.083887	0.006627472
28780	53.68528	50.5005	3.184774	0.005991467
28790	52.50019	49.48328	3.016909	0.007086574
28800	53.70998	50.54436	3.165616	0.006107361
28810	53.53247	50.42383	3.108641	0.006465431
28820	53.48869	50.3866	3.102097	0.00650788
28830	52.70733	49.67692	3.030408	0.006991554
28840	53.51426	50.40843	3.105832	0.006483616
28850	53.08493	50.02586	3.059065	0.006794042
28860	53.48914	50.26405	3.225085	0.005754747
28870	53.70998	50.54438	3.165595	0.006107488
28880	53.40565	50.17011	3.235534	0.005694932
28890	52.35812	49.04561	3.312517	0.005272968
28900	53.08314	50.02423	3.058912	0.006795077
28910	53.00556	49.95309	3.052466	0.006839018
28920	53.68707	50.50305	3.184021	0.005995985
28930	53.64533	50.51454	3.130797	0.006323758
28940	53.51793	50.41154	3.106387	0.006480019
28950	53.70966	50.54273	3.166932	0.006099326
28960	53.57384	50.36171	3.212126	0.005829808
28970	53.56	50.34552	3.21448	0.005816106
28980	51.81995	48.841	2.978952	0.007360725
28990	52.72056	49.42901	3.291551	0.005384691
29000	53.46438	50.23601	3.228367	0.005735892
29010	53.70883	50.54921	3.159613	0.006144135
29020	53.68974	50.5442	3.145547	0.006231167
29030	53.32012	50.23864	3.08148	0.006643447
29040	52.23766	48.91884	3.318815	0.005239863
29050	53.44011	50.20868	3.231425	0.005718378
29060	53.01281	49.95976	3.053054	0.006835
29070	53.57186	50.35939	3.212469	0.005827809
29080	53.52762	50.41974	3.107879	0.006470362
29090	53.1206	50.05844	3.062162	0.006773031
29100	53.2324	50.15989	3.072507	0.006703327
29110	52.73197	49.44114	3.29083	0.005388573
29120	53.59365	50.47435	3.119305	0.006396851
29130	53.58327	50.37281	3.210453	0.005839571
29140	52.72741	49.43629	3.291118	0.005387019
29150	53.0593	50.00241	3.056892	0.006808818
29160	53.6374	50.43811	3.199294	0.005905103
29170	53.53378	50.31513	3.218651	0.005791894
29180	52.9382	49.66124	3.276962	0.00546382
29190	53.70448	50.55003	3.15445	0.006175934
29200	51.00101	48.05996	2.941054	0.007645036
29210	53.63334	50.43309	3.200254	0.005899435
29220	53.6821	50.49606	3.186044	0.005983862
29230	52.69793	49.66816	3.029768	0.00699603
29240	53.23697	49.98411	3.252854	0.005597142
29250	53.70532	50.53207	3.173259	0.00606086
29260	53.46154	50.36318	3.098354	0.00653228
29270	52.14771	48.82436	3.323343	0.005216191
29280	53.37697	50.28914	3.087831	0.006601385
29290	53.35544	50.11432	3.241116	0.005663233
29300	53.6291	50.50229	3.126813	0.006349003
29310	50.98643	48.046	2.940432	0.007649795
29320	53.34422	50.2601	3.084113	0.006625978
29330	53.65034	50.51821	3.132123	0.00631538
29340	53.25676	50.18185	3.074912	0.00668722
29350	53.21869	49.96417	3.254524	0.005587805
29360	53.64972	50.51776	3.131956	0.006316432
29370	53.37885	50.2908	3.088049	0.006599944
29380	53.58177	50.46472	3.11705	0.006411292
29390	53.6619	50.52648	3.135413	0.006294632
29400	53.04154	49.98613	3.05541	0.006818913
29410	52.62016	49.59558	3.024579	0.007032426
29420	53.43819	50.3429	3.095295	0.006552298
29430	51.66954	48.69805	2.971488	0.007415871
29440	53.70107	50.52443	3.176639	0.006040405
29450	53.67748	50.48971	3.187769	0.005973553
29460	52.92231	49.87639	3.04592	0.006883937
29470	53.5928	50.47366	3.11914	0.006397906
29480	53.47075	50.37115	3.0996	0.006524147
29490	53.28191	50.20445	3.077462	0.006670191
29500	53.42381	50.19041	3.2334	0.005707095
29510	52.60469	49.30605	3.298635	0.005346677
29520	53.6152	50.49149	3.123707	0.006368754
29530	51.46029	48.49877	2.96152	0.007490163
29540	53.52795	50.42002	3.10793	0.006470027
29550	53.05544	49.99887	3.056568	0.006811023
29560	53.71008	50.54548	3.164594	0.006113602
29570	53.66014	50.46681	3.19333	0.005940427
29580	53.70947	50.54196	3.167501	0.006095858
29590	52.66748	49.63977	3.027714	0.00701041
29600	53.6524	50.51971	3.132685	0.006311832
29610	53.70079	50.54917	3.151622	0.006193429
29620	52.97785	49.9276	3.050248	0.00685421
29630	53.24796	50.17392	3.074036	0.006693084
29640	53.70256	50.54967	3.152888	0.006185594
29650	53.59335	50.38475	3.208593	0.005850442
29660	51.52236	48.55793	2.96443	0.007468397
29670	51.8765	48.54028	3.336219	0.005149458
29680	53.65182	50.45618	3.195645	0.005926686
29690	53.62115	50.49614	3.125007	0.006360479
29700	53.61722	50.49308	3.124143	0.006365976
29710	53.44466	50.2138	3.230863	0.005721596
29720	53.464	50.23559	3.228416	0.005735612
29730	53.6868	50.54256	3.144233	0.006239357
29740	53.59131	50.38234	3.208975	0.00584821
29750	53.13199	49.86995	3.26204	0.005545963
29760	53.48749	50.26218	3.225309	0.005753459
29770	51.69188	48.7193	2.97258	0.007407779
29780	53.46287	50.23431	3.228562	0.005734776
29790	53.70993	50.54405	3.165879	0.006105751
29800	51.85516	48.87442	2.980739	0.007347583
29810	53.5313	50.42284	3.108455	0.006466632
29820	53.08511	49.81925	3.265862	0.005524809
29830	53.67519	50.53546	3.139728	0.006267531
29840	53.66002	50.46665	3.193365	0.005940218
29850	52.9559	49.68022	3.275686	0.005470796
29860	53.69774	50.54805	3.149688	0.006205416
29870	53.65787	50.46389	3.193981	0.005936561
29880	53.70767	50.54985	3.157817	0.006155176
29890	53.7085	50.53904	3.169455	0.006083957
29900	51.00069	47.62868	3.37201	0.004968413
29910	53.38748	50.14988	3.237604	0.005683153
29920	53.54686	50.4359	3.11096	0.006450452
29930	53.60094	50.4802	3.120745	0.006387643
29940	53.61645	50.49247	3.123976	0.00636704
29950	52.12099	49.12621	2.994783	0.007245118
29960	52.45118	49.4373	3.01388	0.007108068
29970	53.70119	50.52464	3.176554	0.006040921
29980	53.67668	50.53642	3.140262	0.006264182
29990	53.666	50.52933	3.136675	0.006286696
30000	53.62197	50.49678	3.12519	0.006359312
30010	53.33284	50.08934	3.243495	0.005649774
30020	52.59492	49.57199	3.022933	0.007044009
30030	52.8258	49.78707	3.038733	0.006933586
30040	52.90423	49.85969	3.044542	0.006893425
30050	53.70945	50.5485	3.16095	0.006135925
30060	53.10083	50.04039	3.060434	0.006784742
30070	53.1555	49.89544	3.260063	0.00555694
30080	53.56832	50.4537	3.114618	0.006426904
30090	53.66702	50.53002	3.136997	0.006284673
30100	53.66124	50.46824	3.193008	0.005942339
30110	53.70218	50.54957	3.152602	0.00618736
30120	53.42727	50.33336	3.093906	0.006561401
30130	53.63251	50.50489	3.127614	0.006343919
30140	53.64332	50.51304	3.130277	0.006327047
30150	53.6305	50.42959	3.200911	0.00589556
30160	52.76942	49.73471	3.034709	0.006961548
30170	53.6842	50.54106	3.143143	0.006246164
30180	53.4494	50.35265	3.096746	0.006542794
30190	53.70503	50.55009	3.154947	0.006172871
30200	52.04141	49.05094	2.99047	0.007276433
30210	53.57509	50.45926	3.115826	0.00641914
30220	53.54139	50.43133	3.110068	0.00645621
30230	51.41294	48.05687	3.356078	0.005048205
30240	53.41375	50.32153	3.092225	0.00657244
30250	53.70269	50.52722	3.175474	0.006047448
30260	53.08554	50.02642	3.059117	0.006793686
30270	53.59461	50.38625	3.208355	0.005851836
30280	53.35347	50.26832	3.085146	0.006619134
30290	53.61364	50.49027	3.123372	0.006370884
30300	51.01174	48.07023	2.941513	0.00764153
30310	52.98229	49.93169	3.0506	0.006851792
30320	52.65977	49.36446	3.295318	0.005364443
30330	53.34833	50.26376	3.084571	0.006622943
30340	53.34006	50.09732	3.242743	0.005654027
30350	53.21943	50.14818	3.07125	0.006711753
30360	53.71003	50.54485	3.165179	0.006110029
30370	53.48618	50.38444	3.101741	0.006510197
30380	53.38422	50.14625	3.23797	0.005681075
30390	53.63908	50.50987	3.12921	0.006333799
30400	53.70211	50.54956	3.152555	0.006187653
30410	53.68442	50.54119	3.143232	0.006245606
30420	49.76096	46.86829	2.892677	0.008023973
30430	53.70935	50.54864	3.160715	0.006137363
30440	53.66042	50.52545	3.134972	0.006297408
30450	53.51786	50.41148	3.106376	0.006480088
30460	52.70259	49.67251	3.030085	0.006993811
30470	53.68044	50.49375	3.186681	0.005980057
30480	52.42525	49.11637	3.308879	0.005292186
30490	53.69974	50.52222	3.177519	0.006035094
30500	53.08584	50.0267	3.059143	0.006793508
30510	53.70967	50.54807	3.161601	0.006131928
30520	53.13693	49.87531	3.261628	0.005548251
30530	53.63041	50.42947	3.200932	0.005895438
30540	53.7072	50.53593	3.171266	0.006072953
30550	53.6936	50.5126	3.180994	0.006014161
30560	52.8766	49.59531	3.281287	0.005440241
30570	53.66909	50.53143	3.137662	0.006280491
30580	53.62871	50.42739	3.201317	0.005893164
30590	53.66764	50.53044	3.137193	0.006283437
30600	53.57312	50.36087	3.212251	0.005829083
30610	53.70884	50.53999	3.168854	0.006087617
30620	53.60282	50.39605	3.206769	0.005861124
30630	53.28412	50.20643	3.077689	0.006668674
30640	53.65105	50.51873	3.132316	0.006314161
30650	53.70919	50.54103	3.168163	0.006091826
30660	53.67734	50.48952	3.187819	0.005973255
30670	53.61979	50.49509	3.124706	0.006362391
30680	53.54639	50.43551	3.110884	0.006450943
30690	53.56513	50.45107	3.114057	0.006430508
30700	53.68651	50.5424	3.144112	0.006240116
30710	53.70815	50.54965	3.158499	0.006150981
30720	53.68812	50.54331	3.144814	0.006235739
30730	53.65638	50.46198	3.194399	0.005934078
30740	53.44843	50.35181	3.09662	0.006543621
30750	53.61487	50.41055	3.204325	0.005875464
30760	52.39634	49.08588	3.310458	0.005283837
30770	53.55385	50.44172	3.112124	0.006442948
30780	53.65199	50.51942	3.132572	0.006312541
30790	53.63549	50.50716	3.128329	0.006339384
30800	53.3484	50.10654	3.241865	0.005658992
30810	51.00798	48.06663	2.941352	0.00764276
30820	53.40148	50.31075	3.090731	0.006582267
30830	53.29	50.04219	3.247812	0.005625437
30840	52.58686	49.28717	3.29969	0.005341039
30850	53.70403	50.52962	3.174409	0.006053895
30860	53.59192	50.38306	3.208861	0.005848876
30870	53.23225	49.97896	3.253288	0.005594714
30880	52.82696	49.78815	3.038818	0.006933002
30890	50.31154	47.3984	2.913139	0.007861451
30900	53.67302	50.48371	3.189317	0.005964313
30910	53.43936	50.20784	3.231517	0.005717854
30920	53.52499	50.30502	3.219978	0.005784212
30930	53.64489	50.44744	3.197449	0.005916004
30940	52.97792	49.92767	3.050254	0.006854168
30950	53.525	50.41753	3.107472	0.006472993
30960	52.59921	49.30024	3.29896	0.005344939
30970	53.68994	50.5072	3.182749	0.006003612
30980	53.42296	50.32959	3.093366	0.006564945
30990	53.64985	50.51786	3.13199	0.006316215
31000	52.9696	49.69491	3.274689	0.005476257
31010	53.33961	50.25601	3.083603	0.006629352
31020	53.5933	50.3847	3.208601	0.005850394
31030	53.19371	50.1249	3.068806	0.00672818
31040	52.74986	49.71652	3.033339	0.006971088
31050	53.67414	50.53478	3.139362	0.006269825
31060	53.52251	50.30216	3.220348	0.005782077
31070	53.56659	50.45228	3.114313	0.00642886
31080	53.61666	50.41271	3.20395	0.005877668
31090	53.29313	50.2145	3.078623	0.006662454
31100	53.35438	50.26914	3.085249	0.006618453
31110	52.86045	49.57806	3.282393	0.005434227
31120	53.70942	50.54854	3.160886	0.006136316
31130	53.6309	50.43008	3.200819	0.005896102
31140	52.31261	49.30701	3.005607	0.007167116
31150	53.46207	50.2334	3.228665	0.005734184
31160	50.70619	47.77743	2.928758	0.007739617
31170	53.70456	50.5306	3.173957	0.00605663
31180	53.58653	50.46859	3.117941	0.006405583
31190	53.23204	50.15957	3.072472	0.006703561
31200	51.27402	48.32102	2.953005	0.007554213
31210	53.70885	50.5492	3.159652	0.006143891
31220	53.69084	50.54478	3.14606	0.006227971
31230	53.05781	49.7898	3.268019	0.005512904
31240	53.70704	50.55001	3.157027	0.006160041
31250	53.34627	50.10418	3.24209	0.005657717
31260	53.70845	50.53891	3.169539	0.006083445
31270	53.11877	49.85563	3.263134	0.005539903
31280	53.31203	50.06641	3.245622	0.005637772
31290	53.46658	50.23849	3.228083	0.005737522
31300	53.17013	49.91132	3.258811	0.005563902
31310	52.85834	49.81723	3.041112	0.006917111
31320	51.62734	48.28015	3.347186	0.005093291
31330	53.09748	50.03734	3.060145	0.006786707
31340	53.66075	50.52568	3.13507	0.006296791
31350	53.70999	50.54448	3.165511	0.006108004
31360	53.28523	50.20742	3.077804	0.006667911
31370	53.70998	50.54705	3.162935	0.006123754
31380	53.68417	50.54104	3.143131	0.006246238
31390	53.6317	50.43107	3.200634	0.005897191
31400	53.68354	50.49806	3.18548	0.005987241
31410	53.24213	50.16867	3.07346	0.006696938
31420	53.61947	50.49484	3.124636	0.006362837
31430	51.99495	49.00695	2.987996	0.007294453
31440	52.64694	49.35084	3.296099	0.005360257
31450	53.39926	50.30879	3.090463	0.00658403
31460	53.42454	50.19123	3.233313	0.005707595
31470	53.22328	50.15166	3.071622	0.006709258
31480	53.70422	50.52998	3.174245	0.006054884
31490	53.67654	50.48844	3.188101	0.005971567
31500	52.73194	49.44111	3.290832	0.005388563
31510	53.331	50.24834	3.082658	0.00663562
31520	52.36272	49.05045	3.312271	0.005274265
31530	53.68348	50.54063	3.142852	0.006247982
31540	53.70761	50.53686	3.17075	0.006076084
31550	53.03853	49.98336	3.055161	0.006820614
31560	53.64635	50.51529	3.131062	0.006322084
31570	53.58976	50.4712	3.118554	0.006401654
31580	53.25139	49.99988	3.251513	0.005604655
31590	53.69905	50.54856	3.150485	0.006200473
31600	53.69905	50.54856	3.150485	0.006200473
31610	53.48938	50.26433	3.225051	0.005754943
31620	53.70686	50.55004	3.156823	0.006161298
31630	53.56371	50.4499	3.113809	0.0064321
31640	53.64222	50.51223	3.129999	0.006328806
